t_dat,product_group_name,Quantity,ValueTotal,sales_channel_id
2018-11-22,Swimwear,656,10.086101694915234,2
2018-11-22,Garment Full body,948,29.691779661016728,1
2018-11-22,Shoes,201,7.45201694915253,1
2018-11-22,Garment Lower body,8265,268.30176271186076,2
2018-11-22,Garment Full body,3211,123.88991525423948,2
2018-11-22,Garment Upper body,17842,584.1419830508429,2
2018-11-22,Socks & Tights,631,8.520440677966102,2
2018-11-22,Garment Full body,3211,123.88991525423948,2
2018-11-22,Underwear,2509,54.99793220338937,2
2018-11-22,Garment Upper body,10140,250.4934067796592,1
2018-11-22,Accessories,2023,38.09406779661024,2
2018-11-22,Underwear,1393,26.122220338983226,1
2018-11-22,Socks & Tights,1307,14.098135593220276,1
2018-11-22,Accessories,2127,27.984118644068143,1
2018-11-22,Nightwear,694,17.528203389830455,2
2018-11-22,Shoes,1144,50.779305084745666,2
2018-11-22,Garment Lower body,2805,78.06227118644121,1
2018-11-22,Cosmetic,4,0.0243898305084743,1
2018-11-22,Underwear/nightwear,2,0.0779322033898304,2
2018-11-22,Cosmetic,6,0.033796610169491,2
2018-11-22,Garment Upper body,17842,584.1419830508429,2
2018-11-22,Accessories,2023,38.09406779661024,2
2018-11-22,Garment Upper body,10140,250.4934067796592,1
2018-11-22,Garment Lower body,2805,78.06227118644121,1
2018-11-22,Underwear,1393,26.122220338983226,1
2018-11-22,Socks & Tights,1307,14.098135593220276,1
2018-11-22,Accessories,2127,27.984118644068143,1
2018-11-22,Nightwear,210,5.064169491525411,1
2018-11-22,Shoes,1144,50.779305084745666,2
2018-11-22,Socks & Tights,631,8.520440677966102,2
2018-11-22,Shoes,201,7.45201694915253,1
2018-11-22,Garment Full body,948,29.691779661016728,1
2018-11-22,Nightwear,694,17.528203389830455,2
2018-11-22,Swimwear,656,10.086101694915234,2
2018-11-22,Nightwear,210,5.064169491525411,1
2018-11-22,Underwear/nightwear,2,0.0779322033898304,2
2018-11-22,Cosmetic,4,0.0243898305084743,1
2018-11-22,Unknown,10,0.3363389830508471,1
2018-11-22,Garment Lower body,8265,268.30176271186076,2
2018-11-22,Cosmetic,6,0.033796610169491,2
2018-11-22,Swimwear,34,0.7702711864406763,1
2018-11-22,Unknown,11,0.22930508474576222,2
2018-11-22,Items,1,0.010864406779661,1
2018-11-23,Unknown,21,0.5230847457627109,1
2018-11-23,Underwear,8122,167.1355593220332,2
2018-11-23,Swimwear,41,0.9167796610169471,1
2018-11-23,Shoes,381,14.563440677966081,1
2018-11-23,Accessories,6187,106.09774576271278,2
2018-11-23,Underwear/nightwear,7,0.1490338983050845,2
2018-11-23,Nightwear,469,10.583186440677942,1
2018-11-23,Cosmetic,11,0.05274576271186379,1
2018-11-23,Unknown,36,0.895711864406778,2
2018-11-23,Items,6,0.0650677966101692,1
2018-11-23,Cosmetic,14,0.07976271186440591,2
2018-11-23,Swimwear,1583,22.710186440678026,2
2018-11-23,Socks & Tights,2487,24.90705084745793,1
2018-11-23,Cosmetic,14,0.07976271186440591,2
2018-11-23,Accessories,4165,55.12244067796568,1
2018-11-23,Garment Full body,2212,67.84544067796509,1
2018-11-23,Socks & Tights,2487,24.90705084745793,1
2018-11-23,Nightwear,2113,51.03486440677833,2
2018-11-23,Swimwear,1583,22.710186440678026,2
2018-11-23,Nightwear,469,10.583186440677942,1
2018-11-23,Garment Lower body,5979,160.95988135593493,1
2018-11-23,Shoes,381,14.563440677966081,1
2018-11-23,Socks & Tights,2125,26.378745762712317,2
2018-11-23,Underwear/nightwear,7,0.1490338983050845,2
2018-11-23,Unknown,21,0.5230847457627109,1
2018-11-23,Cosmetic,11,0.05274576271186379,1
2018-11-23,Unknown,36,0.895711864406778,2
2018-11-23,Items,6,0.0650677966101692,1
2018-11-23,Accessories,6187,106.09774576271278,2
2018-11-23,Underwear,3784,66.37944067796566,1
2018-11-23,Swimwear,41,0.9167796610169471,1
2018-11-23,Garment Lower body,22450,692.7121016948528,2
2018-11-23,Garment Upper body,20033,532.2859999999839,1
2018-11-23,Garment Full body,2212,67.84544067796509,1
2018-11-23,Accessories,4165,55.12244067796568,1
2018-11-23,Underwear,3784,66.37944067796566,1
2018-11-23,Garment Upper body,20033,532.2859999999839,1
2018-11-23,Garment Lower body,22450,692.7121016948528,2
2018-11-23,Shoes,2757,115.22050847457866,2
2018-11-23,Garment Lower body,5979,160.95988135593493,1
2018-11-23,Garment Full body,8346,286.578932203387,2
2018-11-23,Underwear,8122,167.1355593220332,2
2018-11-23,Nightwear,2113,51.03486440677833,2
2018-11-23,Socks & Tights,2125,26.378745762712317,2
2018-11-23,Garment Full body,8346,286.578932203387,2
2018-11-23,Garment Upper body,48689,1488.7417288133897,2
2018-11-23,Garment Upper body,48689,1488.7417288133897,2
2018-11-23,Shoes,2757,115.22050847457866,2
2018-11-24,Swimwear,1098,15.600169491525413,2
2018-11-24,Accessories,3225,55.14667796610113,2
2018-11-24,Socks & Tights,1710,17.482033898305026,1
2018-11-24,Garment Lower body,12734,387.80452542371876,2
2018-11-24,Garment Full body,4518,151.17250847458035,2
2018-11-24,Accessories,2616,33.65867796610235,1
2018-11-24,Garment Full body,1315,39.971457627118106,1
2018-11-24,Underwear,2125,36.50294915254259,1
2018-11-24,Garment Lower body,3685,99.61344067796878,1
2018-11-24,Garment Upper body,26150,773.1694067796399,2
2018-11-24,Cosmetic,4,0.018915254237288,2
2018-11-24,Shoes,1588,66.1985423728811,2
2018-11-24,Nightwear,1238,29.92233898305059,2
2018-11-24,Socks & Tights,1336,16.29794915254235,2
2018-11-24,Shoes,227,8.028847457627103,1
2018-11-24,Nightwear,322,7.371305084745737,1
2018-11-24,Unknown,24,0.5863728813559309,2
2018-11-24,Swimwear,28,0.5249322033898292,1
2018-11-24,Unknown,13,0.36547457627118574,1
2018-11-24,Items,6,0.061016949152542,1
2018-11-24,Underwear,4159,85.58369491525451,2
2018-11-24,Garment Upper body,12106,320.7873559321946,1
2018-11-24,Underwear/nightwear,2,0.0542033898305084,2
2018-11-24,Nightwear,322,7.371305084745737,1
2018-11-24,Accessories,3225,55.14667796610113,2
2018-11-24,Shoes,1588,66.1985423728811,2
2018-11-24,Garment Lower body,12734,387.80452542371876,2
2018-11-24,Garment Lower body,3685,99.61344067796878,1
2018-11-24,Accessories,2616,33.65867796610235,1
2018-11-24,Garment Full body,1315,39.971457627118106,1
2018-11-24,Garment Upper body,12106,320.7873559321946,1
2018-11-24,Underwear,4159,85.58369491525451,2
2018-11-24,Cosmetic,6,0.0324745762711861,1
2018-11-24,Garment Full body,4518,151.17250847458035,2
2018-11-24,Nightwear,1238,29.92233898305059,2
2018-11-24,Swimwear,28,0.5249322033898292,1
2018-11-24,Socks & Tights,1336,16.29794915254235,2
2018-11-24,Cosmetic,6,0.0324745762711861,1
2018-11-24,Underwear/nightwear,2,0.0542033898305084,2
2018-11-24,Unknown,13,0.36547457627118574,1
2018-11-24,Items,6,0.061016949152542,1
2018-11-24,Cosmetic,4,0.018915254237288,2
2018-11-24,Unknown,24,0.5863728813559309,2
2018-11-24,Swimwear,1098,15.600169491525413,2
2018-11-24,Underwear,2125,36.50294915254259,1
2018-11-24,Garment Upper body,26150,773.1694067796399,2
2018-11-24,Socks & Tights,1710,17.482033898305026,1
2018-11-24,Shoes,227,8.028847457627103,1
2018-11-25,Swimwear,22,0.6258983050847446,1
2018-11-25,Underwear,880,18.677677966101665,1
2018-11-25,Shoes,1104,38.697169491525514,2
2018-11-25,Underwear,4281,83.10067796610149,2
2018-11-25,Garment Upper body,4941,161.60374576271332,1
2018-11-25,Garment Lower body,11788,312.02798305084406,2
2018-11-25,Garment Upper body,24769,697.2121694915459,2
2018-11-25,Garment Full body,2683,91.51671186440667,2
2018-11-25,Accessories,1824,31.41589830508505,2
2018-11-25,Underwear/nightwear,3,0.0728305084745761,2
2018-11-25,Accessories,1169,18.530118644067752,1
2018-11-25,Swimwear,752,11.469711864406742,2
2018-11-25,Unknown,10,0.33220338983050773,2
2018-11-25,Garment Full body,484,17.792677966101675,1
2018-11-25,Socks & Tights,624,9.011762711864403,2
2018-11-25,Unknown,9,0.2019830508474572,1
2018-11-25,Nightwear,137,3.716254237288129,1
2018-11-25,Shoes,110,4.467932203389825,1
2018-11-25,Cosmetic,23,0.12013559322033765,2
2018-11-25,Socks & Tights,771,9.570796610169507,1
2018-11-25,Nightwear,1279,30.959711864406763,2
2018-11-25,Items,1,0.0135423728813559,1
2018-11-25,Garment Lower body,1658,55.01028813559288,1
2018-11-25,Shoes,110,4.467932203389825,1
2018-11-25,Swimwear,752,11.469711864406742,2
2018-11-25,Cosmetic,23,0.12013559322033765,2
2018-11-25,Swimwear,22,0.6258983050847446,1
2018-11-25,Underwear/nightwear,3,0.0728305084745761,2
2018-11-25,Items,1,0.0135423728813559,1
2018-11-25,Socks & Tights,624,9.011762711864403,2
2018-11-25,Garment Full body,484,17.792677966101675,1
2018-11-25,Unknown,10,0.33220338983050773,2
2018-11-25,Accessories,1824,31.41589830508505,2
2018-11-25,Nightwear,137,3.716254237288129,1
2018-11-25,Nightwear,1279,30.959711864406763,2
2018-11-25,Underwear,880,18.677677966101665,1
2018-11-25,Shoes,1104,38.697169491525514,2
2018-11-25,Underwear,4281,83.10067796610149,2
2018-11-25,Garment Lower body,1658,55.01028813559288,1
2018-11-25,Garment Lower body,11788,312.02798305084406,2
2018-11-25,Garment Upper body,24769,697.2121694915459,2
2018-11-25,Garment Full body,2683,91.51671186440667,2
2018-11-25,Garment Upper body,4941,161.60374576271332,1
2018-11-25,Accessories,1169,18.530118644067752,1
2018-11-25,Socks & Tights,771,9.570796610169507,1
2018-11-25,Unknown,9,0.2019830508474572,1
2018-11-26,Unknown,3,0.12284745762711852,1
2018-11-26,Nightwear,1206,28.80877966101701,2
2018-11-26,Cosmetic,3,0.0185932203389828,2
2018-11-26,Shoes,1189,47.67030508474584,2
2018-11-26,Unknown,10,0.290847457627118,2
2018-11-26,Cosmetic,3,0.0219830508474574,1
2018-11-26,Shoes,80,3.0768644067796562,1
2018-11-26,Items,2,0.0270847457627118,1
2018-11-26,Socks & Tights,527,6.5282033898305105,1
2018-11-26,Nightwear,113,3.1433220338982997,1
2018-11-26,Garment Lower body,11947,319.06315254236904,2
2018-11-26,Swimwear,15,0.36101694915254173,1
2018-11-26,Underwear,4711,90.08847457627058,2
2018-11-26,Garment Full body,3052,107.28367796610144,2
2018-11-26,Accessories,1756,33.004050847457776,2
2018-11-26,Unknown,3,0.12284745762711852,1
2018-11-26,Garment Upper body,3065,92.4123220338981,1
2018-11-26,Garment Lower body,1114,36.11242372881331,1
2018-11-26,Underwear,604,12.370203389830465,1
2018-11-26,Swimwear,954,14.594694915254177,2
2018-11-26,Garment Upper body,24830,683.8914237288425,2
2018-11-26,Items,2,0.0270847457627118,1
2018-11-26,Socks & Tights,634,9.176288135593207,2
2018-11-26,Swimwear,15,0.36101694915254173,1
2018-11-26,Garment Full body,374,13.761677966101693,1
2018-11-26,Garment Upper body,24830,683.8914237288425,2
2018-11-26,Garment Lower body,1114,36.11242372881331,1
2018-11-26,Garment Full body,3052,107.28367796610144,2
2018-11-26,Garment Lower body,11947,319.06315254236904,2
2018-11-26,Accessories,1756,33.004050847457776,2
2018-11-26,Garment Upper body,3065,92.4123220338981,1
2018-11-26,Accessories,721,11.116101694915194,1
2018-11-26,Underwear,604,12.370203389830465,1
2018-11-26,Swimwear,954,14.594694915254177,2
2018-11-26,Shoes,1189,47.67030508474584,2
2018-11-26,Accessories,721,11.116101694915194,1
2018-11-26,Underwear,4711,90.08847457627058,2
2018-11-26,Socks & Tights,634,9.176288135593207,2
2018-11-26,Nightwear,113,3.1433220338982997,1
2018-11-26,Garment Full body,374,13.761677966101693,1
2018-11-26,Socks & Tights,527,6.5282033898305105,1
2018-11-26,Shoes,80,3.0768644067796562,1
2018-11-26,Cosmetic,3,0.0219830508474574,1
2018-11-26,Unknown,10,0.290847457627118,2
2018-11-26,Cosmetic,3,0.0185932203389828,2
2018-11-26,Nightwear,1206,28.80877966101701,2
2018-11-27,Accessories,1179,22.89806779661022,2
2018-11-27,Shoes,701,32.3122372881356,2
2018-11-27,Nightwear,410,12.249847457627105,2
2018-11-27,Unknown,10,0.2777966101694909,2
2018-11-27,Swimwear,32,0.6359152542372866,1
2018-11-27,Cosmetic,3,0.0185932203389828,1
2018-11-27,Unknown,8,0.14223728813559303,1
2018-11-27,Garment Lower body,1307,41.71737288135571,1
2018-11-27,Nightwear,109,2.9954406779660965,1
2018-11-27,Underwear,1337,33.24538983050864,2
2018-11-27,Garment Full body,459,16.54942372881355,1
2018-11-27,Garment Upper body,3856,115.79284745762668,1
2018-11-27,Shoes,80,3.2592542372881312,1
2018-11-27,Accessories,918,13.933169491525327,1
2018-11-27,Garment Upper body,9935,361.168559322031,2
2018-11-27,Socks & Tights,661,7.497711864406798,1
2018-11-27,Swimwear,510,8.67516949152541,2
2018-11-27,Garment Full body,2535,106.87693220338969,2
2018-11-27,Socks & Tights,369,5.481169491525413,2
2018-11-27,Garment Lower body,5004,178.63115254237505,2
2018-11-27,Underwear/nightwear,2,0.0677627118644066,2
2018-11-27,Underwear,701,14.961881355932148,1
2018-11-27,Cosmetic,1,0.0091355932203389,2
2018-11-27,Accessories,1179,22.89806779661022,2
2018-11-27,Underwear,701,14.961881355932148,1
2018-11-27,Socks & Tights,661,7.497711864406798,1
2018-11-27,Garment Full body,2535,106.87693220338969,2
2018-11-27,Cosmetic,1,0.0091355932203389,2
2018-11-27,Socks & Tights,369,5.481169491525413,2
2018-11-27,Underwear/nightwear,2,0.0677627118644066,2
2018-11-27,Unknown,10,0.2777966101694909,2
2018-11-27,Shoes,701,32.3122372881356,2
2018-11-27,Unknown,8,0.14223728813559303,1
2018-11-27,Nightwear,109,2.9954406779660965,1
2018-11-27,Nightwear,410,12.249847457627105,2
2018-11-27,Garment Lower body,1307,41.71737288135571,1
2018-11-27,Cosmetic,3,0.0185932203389828,1
2018-11-27,Garment Lower body,5004,178.63115254237505,2
2018-11-27,Underwear,1337,33.24538983050864,2
2018-11-27,Swimwear,32,0.6359152542372866,1
2018-11-27,Garment Full body,459,16.54942372881355,1
2018-11-27,Swimwear,510,8.67516949152541,2
2018-11-27,Shoes,80,3.2592542372881312,1
2018-11-27,Garment Upper body,3856,115.79284745762668,1
2018-11-27,Garment Upper body,9935,361.168559322031,2
2018-11-27,Accessories,918,13.933169491525327,1
2018-11-28,Underwear,799,16.769661016949076,1
2018-11-28,Bags,3,0.10164406779660991,2
2018-11-28,Swimwear,536,8.572593220338971,2
2018-11-28,Accessories,1197,21.727542372881476,2
2018-11-28,Nightwear,163,4.680711864406771,1
2018-11-28,Shoes,95,3.7139830508474536,1
2018-11-28,Cosmetic,3,0.0219999999999998,1
2018-11-28,Items,4,0.0541694915254236,1
2018-11-28,Swimwear,24,0.6661355932203378,1
2018-11-28,Unknown,3,0.0417627118644066,1
2018-11-28,Unknown,10,0.3608474576271181,2
2018-11-28,Bags,1,0.061,1
2018-11-28,Cosmetic,8,0.05240677966101631,2
2018-11-28,Shoes,593,28.038322033898254,2
2018-11-28,Garment Lower body,1488,48.30738983050818,1
2018-11-28,Garment Upper body,4418,133.29332203389856,1
2018-11-28,Garment Upper body,8886,330.5503559322024,2
2018-11-28,Garment Full body,2178,94.97125423728754,2
2018-11-28,Underwear/nightwear,1,0.0338813559322033,2
2018-11-28,Garment Lower body,4486,165.34938983051086,2
2018-11-28,Socks & Tights,396,6.001830508474585,2
2018-11-28,Accessories,1015,15.220220338982907,1
2018-11-28,Garment Upper body,8886,330.5503559322024,2
2018-11-28,Garment Lower body,1488,48.30738983050818,1
2018-11-28,Shoes,593,28.038322033898254,2
2018-11-28,Accessories,1197,21.727542372881476,2
2018-11-28,Underwear,1310,33.30269491525428,2
2018-11-28,Garment Full body,2178,94.97125423728754,2
2018-11-28,Garment Lower body,4486,165.34938983051086,2
2018-11-28,Socks & Tights,767,9.151169491525433,1
2018-11-28,Accessories,1015,15.220220338982907,1
2018-11-28,Garment Full body,513,18.8168644067796,1
2018-11-28,Nightwear,379,11.211033898305072,2
2018-11-28,Underwear,799,16.769661016949076,1
2018-11-28,Swimwear,536,8.572593220338971,2
2018-11-28,Socks & Tights,767,9.151169491525433,1
2018-11-28,Nightwear,163,4.680711864406771,1
2018-11-28,Cosmetic,3,0.0219999999999998,1
2018-11-28,Items,4,0.0541694915254236,1
2018-11-28,Swimwear,24,0.6661355932203378,1
2018-11-28,Underwear/nightwear,1,0.0338813559322033,2
2018-11-28,Unknown,3,0.0417627118644066,1
2018-11-28,Unknown,10,0.3608474576271181,2
2018-11-28,Bags,1,0.061,1
2018-11-28,Cosmetic,8,0.05240677966101631,2
2018-11-28,Bags,3,0.10164406779660991,2
2018-11-28,Underwear,1310,33.30269491525428,2
2018-11-28,Socks & Tights,396,6.001830508474585,2
2018-11-28,Garment Upper body,4418,133.29332203389856,1
2018-11-28,Garment Full body,513,18.8168644067796,1
2018-11-28,Shoes,95,3.7139830508474536,1
2018-11-28,Nightwear,379,11.211033898305072,2
2018-11-29,Shoes,118,4.513271186440672,1
2018-11-29,Garment Lower body,4536,167.70535593220552,2
2018-11-29,Nightwear,159,4.390271186440672,1
2018-11-29,Unknown,7,0.09098305084745742,1
2018-11-29,Bags,1,0.0304915254237288,2
2018-11-29,Underwear/nightwear,3,0.1007966101694913,2
2018-11-29,Cosmetic,3,0.0185932203389828,2
2018-11-29,Nightwear,299,8.950118644067778,2
2018-11-29,Items,5,0.06499999999999981,1
2018-11-29,Cosmetic,3,0.0202881355932202,1
2018-11-29,Shoes,622,31.52552542372883,2
2018-11-29,Garment Full body,650,23.192949152542294,1
2018-11-29,Swimwear,540,9.36627118644067,2
2018-11-29,Accessories,1244,17.797338983050793,1
2018-11-29,Garment Lower body,4536,167.70535593220552,2
2018-11-29,Garment Upper body,9165,344.37723728813467,2
2018-11-29,Garment Upper body,5409,163.11342372881538,1
2018-11-29,Garment Lower body,1865,60.02205084745711,1
2018-11-29,Garment Full body,2572,109.96444067796595,2
2018-11-29,Underwear,1393,35.99920338983053,2
2018-11-29,Accessories,1120,21.00742372881363,2
2018-11-29,Socks & Tights,918,10.751135593220319,1
2018-11-29,Underwear,994,21.031288135593215,1
2018-11-29,Socks & Tights,446,6.3371016949152565,2
2018-11-29,Accessories,1244,17.797338983050793,1
2018-11-29,Swimwear,18,0.536135593220338,1
2018-11-29,Shoes,118,4.513271186440672,1
2018-11-29,Unknown,6,0.1304915254237284,2
2018-11-29,Underwear,994,21.031288135593215,1
2018-11-29,Garment Lower body,1865,60.02205084745711,1
2018-11-29,Garment Upper body,5409,163.11342372881538,1
2018-11-29,Socks & Tights,446,6.3371016949152565,2
2018-11-29,Garment Full body,2572,109.96444067796595,2
2018-11-29,Underwear,1393,35.99920338983053,2
2018-11-29,Accessories,1120,21.00742372881363,2
2018-11-29,Socks & Tights,918,10.751135593220319,1
2018-11-29,Garment Full body,650,23.192949152542294,1
2018-11-29,Shoes,622,31.52552542372883,2
2018-11-29,Swimwear,540,9.36627118644067,2
2018-11-29,Nightwear,299,8.950118644067778,2
2018-11-29,Swimwear,18,0.536135593220338,1
2018-11-29,Unknown,7,0.09098305084745742,1
2018-11-29,Nightwear,159,4.390271186440672,1
2018-11-29,Bags,1,0.0304915254237288,2
2018-11-29,Unknown,6,0.1304915254237284,2
2018-11-29,Underwear/nightwear,3,0.1007966101694913,2
2018-11-29,Cosmetic,3,0.0185932203389828,2
2018-11-29,Cosmetic,3,0.0202881355932202,1
2018-11-29,Garment Upper body,9165,344.37723728813467,2
2018-11-29,Items,5,0.06499999999999981,1
2018-11-30,Swimwear,21,0.6026949152542362,1
2018-11-30,Swimwear,532,9.115322033898293,2
2018-11-30,Unknown,6,0.2593898305084743,2
2018-11-30,Shoes,136,5.494745762711859,1
2018-11-30,Socks & Tights,285,4.151220338983035,2
2018-11-30,Nightwear,201,5.912745762711854,1
2018-11-30,Nightwear,291,8.720508474576256,2
2018-11-30,Shoes,531,27.675966101694904,2
2018-11-30,Unknown,13,0.24927118644067728,1
2018-11-30,Garment Full body,2136,93.32608474576249,2
2018-11-30,Cosmetic,8,0.0564745762711859,1
2018-11-30,Items,5,0.0670338983050846,1
2018-11-30,Accessories,900,16.717186440677906,2
2018-11-30,Underwear,1101,27.540525423728894,2
2018-11-30,Garment Upper body,6379,194.1840508474611,1
2018-11-30,Socks & Tights,1143,12.790237288135527,1
2018-11-30,Underwear,1190,25.71505084745772,1
2018-11-30,Garment Lower body,2246,74.54935593220316,1
2018-11-30,Accessories,1376,20.248627118644112,1
2018-11-30,Garment Upper body,7414,285.5445932203415,2
2018-11-30,Bags,3,0.10164406779660991,2
2018-11-30,Garment Lower body,3800,143.36177966101795,2
2018-11-30,Garment Full body,847,30.451135593220137,1
2018-11-30,Socks & Tights,1143,12.790237288135527,1
2018-11-30,Bags,3,0.10164406779660991,2
2018-11-30,Unknown,13,0.24927118644067728,1
2018-11-30,Swimwear,21,0.6026949152542362,1
2018-11-30,Unknown,6,0.2593898305084743,2
2018-11-30,Swimwear,532,9.115322033898293,2
2018-11-30,Socks & Tights,285,4.151220338983035,2
2018-11-30,Nightwear,201,5.912745762711854,1
2018-11-30,Nightwear,291,8.720508474576256,2
2018-11-30,Garment Full body,847,30.451135593220137,1
2018-11-30,Shoes,531,27.675966101694904,2
2018-11-30,Underwear,1190,25.71505084745772,1
2018-11-30,Accessories,900,16.717186440677906,2
2018-11-30,Garment Full body,2136,93.32608474576249,2
2018-11-30,Garment Upper body,6379,194.1840508474611,1
2018-11-30,Accessories,1376,20.248627118644112,1
2018-11-30,Garment Lower body,2246,74.54935593220316,1
2018-11-30,Garment Lower body,3800,143.36177966101795,2
2018-11-30,Underwear,1101,27.540525423728894,2
2018-11-30,Garment Upper body,7414,285.5445932203415,2
2018-11-30,Cosmetic,8,0.0564745762711859,1
2018-11-30,Items,5,0.0670338983050846,1
2018-11-30,Shoes,136,5.494745762711859,1
2018-12-01,Bags,4,0.12535593220338961,2
2018-12-01,Garment Lower body,3844,140.16159322034048,2
2018-12-01,Garment Upper body,7308,256.7533220339005,2
2018-12-01,Underwear,1503,30.588186440678193,1
2018-12-01,Garment Full body,1807,79.04222033898287,2
2018-12-01,Garment Lower body,2767,85.29418644067772,1
2018-12-01,Cosmetic,8,0.0531694915254232,1
2018-12-01,Accessories,1920,27.93857627118684,1
2018-12-01,Cosmetic,2,0.0118305084745761,2
2018-12-01,Swimwear,27,0.6475254237288124,1
2018-12-01,Unknown,16,0.3076610169491517,1
2018-12-01,Unknown,18,0.522999999999999,2
2018-12-01,Nightwear,282,8.117203389830484,2
2018-12-01,Accessories,893,16.021525423728683,2
2018-12-01,Swimwear,468,7.971406779661012,2
2018-12-01,Items,9,0.1083728813559318,1
2018-12-01,Nightwear,250,6.914576271186426,1
2018-12-01,Garment Upper body,8141,239.32130508474975,1
2018-12-01,Shoes,162,6.361661016949143,1
2018-12-01,Bags,4,0.12535593220338961,2
2018-12-01,Cosmetic,8,0.0531694915254232,1
2018-12-01,Cosmetic,2,0.0118305084745761,2
2018-12-01,Items,9,0.1083728813559318,1
2018-12-01,Swimwear,27,0.6475254237288124,1
2018-12-01,Unknown,16,0.3076610169491517,1
2018-12-01,Unknown,18,0.522999999999999,2
2018-12-01,Nightwear,282,8.117203389830484,2
2018-12-01,Shoes,500,25.555796610169487,2
2018-12-01,Accessories,893,16.021525423728683,2
2018-12-01,Swimwear,468,7.971406779661012,2
2018-12-01,Underwear,1160,28.885288135593328,2
2018-12-01,Socks & Tights,394,5.378457627118637,2
2018-12-01,Garment Full body,1052,35.645152542372614,1
2018-12-01,Socks & Tights,1566,17.630423728813494,1
2018-12-01,Garment Full body,1807,79.04222033898287,2
2018-12-01,Garment Lower body,2767,85.29418644067772,1
2018-12-01,Shoes,500,25.555796610169487,2
2018-12-01,Underwear,1503,30.588186440678193,1
2018-12-01,Underwear,1160,28.885288135593328,2
2018-12-01,Socks & Tights,394,5.378457627118637,2
2018-12-01,Garment Full body,1052,35.645152542372614,1
2018-12-01,Socks & Tights,1566,17.630423728813494,1
2018-12-01,Nightwear,250,6.914576271186426,1
2018-12-01,Garment Upper body,8141,239.32130508474975,1
2018-12-01,Garment Lower body,3844,140.16159322034048,2
2018-12-01,Accessories,1920,27.93857627118684,1
2018-12-01,Garment Upper body,7308,256.7533220339005,2
2018-12-01,Shoes,162,6.361661016949143,1
2018-12-02,Garment Lower body,4375,161.24213559322234,2
2018-12-02,Nightwear,93,2.5903728813559286,1
2018-12-02,Cosmetic,3,0.0202881355932201,2
2018-12-02,Underwear/nightwear,3,0.06350847457627101,2
2018-12-02,Bags,1,0.0338813559322033,2
2018-12-02,Items,1,0.0135423728813559,1
2018-12-02,Shoes,79,3.166474576271182,1
2018-12-02,Socks & Tights,433,6.333949152542379,2
2018-12-02,Garment Full body,464,17.17420338983047,1
2018-12-02,Garment Full body,2025,85.80462711864412,2
2018-12-02,Garment Upper body,3938,119.98388135593198,1
2018-12-02,Accessories,849,12.746338983050796,1
2018-12-02,Garment Lower body,1302,41.799508474575994,1
2018-12-02,Unknown,8,0.19138983050847402,2
2018-12-02,Accessories,943,17.69489830508466,2
2018-12-02,Shoes,569,28.916000000000018,2
2018-12-02,Underwear,701,14.956152542372816,1
2018-12-02,Garment Upper body,7877,267.9732372881383,2
2018-12-02,Swimwear,512,9.725508474576236,2
2018-12-02,Underwear,1425,35.78613559322026,2
2018-12-02,Socks & Tights,635,7.34752542372883,1
2018-12-02,Swimwear,16,0.4756610169491519,1
2018-12-02,Cosmetic,3,0.0202881355932201,2
2018-12-02,Unknown,4,0.0791694915254235,1
2018-12-02,Garment Lower body,4375,161.24213559322234,2
2018-12-02,Garment Lower body,1302,41.799508474575994,1
2018-12-02,Garment Full body,2025,85.80462711864412,2
2018-12-02,Underwear,1425,35.78613559322026,2
2018-12-02,Shoes,569,28.916000000000018,2
2018-12-02,Underwear,701,14.956152542372816,1
2018-12-02,Garment Upper body,7877,267.9732372881383,2
2018-12-02,Swimwear,512,9.725508474576236,2
2018-12-02,Garment Full body,464,17.17420338983047,1
2018-12-02,Socks & Tights,635,7.34752542372883,1
2018-12-02,Garment Upper body,3938,119.98388135593198,1
2018-12-02,Socks & Tights,433,6.333949152542379,2
2018-12-02,Nightwear,93,2.5903728813559286,1
2018-12-02,Nightwear,323,9.398745762711846,2
2018-12-02,Swimwear,16,0.4756610169491519,1
2018-12-02,Unknown,4,0.0791694915254235,1
2018-12-02,Unknown,8,0.19138983050847402,2
2018-12-02,Shoes,79,3.166474576271182,1
2018-12-02,Underwear/nightwear,3,0.06350847457627101,2
2018-12-02,Bags,1,0.0338813559322033,2
2018-12-02,Items,1,0.0135423728813559,1
2018-12-02,Nightwear,323,9.398745762711846,2
2018-12-02,Accessories,943,17.69489830508466,2
2018-12-02,Accessories,849,12.746338983050796,1
2018-12-03,Unknown,10,0.24620338983050818,2
2018-12-03,Garment Full body,3407,128.1789999999981,2
2018-12-03,Garment Upper body,2589,76.03676271186403,1
2018-12-03,Accessories,764,9.662694915254203,1
2018-12-03,Nightwear,283,8.509101694915232,2
2018-12-03,Garment Lower body,963,32.491915254237085,1
2018-12-03,Underwear,553,11.892813559321983,1
2018-12-03,Socks & Tights,518,5.5126271186440565,1
2018-12-03,Underwear,1525,40.26499999999981,2
2018-12-03,Garment Full body,391,12.849033898305054,1
2018-12-03,Socks & Tights,378,5.361847457627111,2
2018-12-03,Items,2,0.0270847457627118,1
2018-12-03,Shoes,66,3.087796610169489,1
2018-12-03,Swimwear,591,10.1334406779661,2
2018-12-03,Nightwear,93,2.7024067796610125,1
2018-12-03,Bags,5,0.16940677966101653,2
2018-12-03,Swimwear,14,0.42645762711864355,1
